Date,Close
2016/11/28,20.85
2016/11/29,20.72
2016/11/30,20.75
2016/12/1,20.85
2016/12/2,20.57
2016/12/5,20.68
2016/12/6,20.83
2016/12/7,20.93
2016/12/8,21.38
2016/12/9,21.22
2016/12/12,21.48
2016/12/13,21.4
2016/12/14,21.59
2016/12/15,21.5
2016/12/16,21.56
2016/12/19,21.58
2016/12/20,21.61
2016/12/21,21.73
2016/12/22,21.6
2016/12/23,21.63
2016/12/26,21.51
2016/12/27,21.6
2016/12/28,21.6
2016/12/29,21.52
2016/12/30,21.6
2017/1/3,21.56
2017/1/4,21.65
2017/1/5,21.63
2017/1/6,21.52
2017/1/9,21.7
2017/1/10,21.57
2017/1/11,21.53
2017/1/12,21.58
2017/1/13,21.49
2017/1/16,21.3
2017/1/17,21.34
2017/1/18,21.3
2017/1/19,21.37
2017/1/20,21.32
2017/1/23,21.27
2017/1/24,21.29
2017/2/2,21.25
2017/2/3,21.15
2017/2/6,21.25
2017/2/7,21.24
2017/2/8,21.18
2017/2/9,21.17
2017/2/10,21.33
2017/2/13,21.45
2017/2/14,21.25
2017/2/15,21.36
2017/2/16,21.39
2017/2/17,21.44
2017/2/20,21.46
2017/2/21,21.51
2017/2/22,21.6
2017/2/23,21.55
2017/2/24,21.51
2017/3/1,21.57
2017/3/2,22
2017/3/3,22.05
2017/3/6,21.95
2017/3/7,21.91
2017/3/8,21.75
2017/3/9,21.83
2017/3/10,21.95
2017/3/13,21.93
2017/3/14,21.87
2017/3/15,21.8
2017/3/16,21.82
2017/3/17,21.75
2017/3/20,21.61
2017/3/21,21.6
2017/3/22,21.31
2017/3/23,21.4
2017/3/24,21.43
2017/3/27,21.04
2017/3/28,21.13
2017/3/29,21.36
2017/3/30,21.45
2017/3/31,21.59
2017/4/5,21.42
2017/4/6,21.25
2017/4/7,21.25
2017/4/10,21.39
2017/4/11,21.4
2017/4/12,21.38
2017/4/13,21.13
2017/4/14,21.13
2017/4/17,21
2017/4/18,21.18
2017/4/19,21.12
2017/4/20,21.25
2017/4/21,21.22
2017/4/24,21.35
2017/4/25,21.4
2017/4/26,21.36
2017/4/27,21.5
2017/4/28,21.52
2017/5/2,21.47
2017/5/3,21.45
2017/5/4,21.5
2017/5/5,21.45
2017/5/8,21.54
2017/5/9,21.53
2017/5/10,21.53
2017/5/11,21.54
2017/5/12,21.42
2017/5/15,21.44
2017/5/16,21.47
2017/5/17,21.42
2017/5/18,21.3
2017/5/19,21.28
2017/5/22,21.36
2017/5/23,21.4
2017/5/24,21.55
2017/5/25,21.6
2017/5/26,21.61
2017/5/31,21.6
2017/6/1,21.58
2017/6/2,21.69
2017/6/5,21.65
2017/6/6,21.56
2017/6/7,21.6
2017/6/8,21.64
2017/6/9,21.7
2017/6/12,21.56
2017/6/13,21.8
2017/6/14,21.84
2017/6/15,21.87
2017/6/16,22
2017/6/19,22
2017/6/20,22.2
2017/6/21,22.16
2017/6/22,22.13
2017/6/23,22.23
2017/6/26,22.1
2017/6/27,22.1
2017/6/28,21.96
2017/6/29,22.06
2017/6/30,21.95
2017/7/3,21.98
2017/7/4,22.02
2017/7/5,22.05
2017/7/6,22.05
2017/7/7,21.94
2017/7/10,22.12
2017/7/11,22.07
