Date,Close
2015/11/26,19.06
2015/11/27,18.63
2015/11/30,18.09
2015/12/1,18.76
2015/12/2,18.84
2015/12/3,18.9
2015/12/4,18.55
2015/12/7,18.89
2015/12/8,18.37
2015/12/9,17.97
2015/12/10,17.73
2015/12/11,17.26
2015/12/14,17.08
2015/12/15,17.13
2015/12/16,17.6
2015/12/17,18.05
2015/12/18,17.91
2015/12/21,17.97
2015/12/22,17.93
2015/12/23,18.05
2015/12/24,18.18
2015/12/25,18.36
2015/12/28,18.38
2015/12/29,18.04
2015/12/30,17.88
2015/12/31,17.97
2016/1/4,17.19
2016/1/5,16.94
2016/1/6,16.63
2016/1/7,16.02
2016/1/8,16.22
2016/1/11,15.71
2016/1/12,15.58
2016/1/13,15.89
2016/1/14,15.58
2016/1/15,15.41
2016/1/18,15.96
2016/1/19,16.1
2016/1/20,15.15
2016/1/21,15.23
2016/1/22,15.65
2016/1/25,16.19
2016/1/26,15.92
2016/1/27,15.99
2016/1/28,16.18
2016/1/29,16.92
2016/2/1,17.27
2016/2/2,17.2
2016/2/3,16.97
2016/2/15,17.03
2016/2/16,17.75
2016/2/17,17.61
2016/2/18,18.02
2016/2/19,18.1
2016/2/22,18.12
2016/2/23,18.06
2016/2/24,17.82
2016/2/25,18.3
2016/2/26,18.38
2016/3/1,18.8
2016/3/2,19.05
2016/3/3,19.35
2016/3/4,19.48
2016/3/7,19.48
2016/3/8,19.48
2016/3/9,19.48
2016/3/10,19.58
2016/3/11,19.89
2016/3/14,20.14
2016/3/15,19.37
2016/3/16,19.74
2016/3/17,20.03
2016/3/18,20.4
2016/3/21,20.35
2016/3/22,20.15
2016/3/23,20.15
2016/3/24,20.18
2016/3/25,20
2016/3/28,20
2016/3/29,19.66
2016/3/30,20.3
2016/3/31,20.24
2016/4/1,19.78
2016/4/6,19.04
2016/4/7,18.83
2016/4/8,19.05
2016/4/11,19.26
2016/4/12,19.2
2016/4/13,19.86
2016/4/14,19.95
2016/4/15,20.1
2016/4/18,19.85
2016/4/19,19.67
2016/4/20,19.03
2016/4/21,19.29
2016/4/22,19.29
2016/4/25,19.42
2016/4/26,19.58
2016/4/27,19.55
2016/4/28,18.88
2016/4/29,18.44
2016/5/3,18.1
2016/5/4,17.6
2016/5/5,17.66
2016/5/6,17.43
2016/5/9,17.4
2016/5/10,17.61
2016/5/11,17.45
2016/5/12,17.39
2016/5/13,17
2016/5/16,17.23
2016/5/17,17.56
2016/5/18,17.5
2016/5/19,17.26
2016/5/20,17.51
2016/5/23,18.54
2016/5/24,18.3
2016/5/25,18.72
2016/5/26,18.7
2016/5/27,18.99
2016/5/30,19.29
2016/5/31,19.25
2016/6/1,19.59
2016/6/2,19.43
2016/6/3,19.54
2016/6/6,19.62
2016/6/7,20.07
2016/6/8,20.28
2016/6/13,19.31
2016/6/14,19.57
2016/6/15,19.73
2016/6/16,19.12
2016/6/17,19.61
2016/6/20,19.95
2016/6/21,20.18
2016/6/22,20.16
2016/6/23,20.16
2016/6/24,18.91
2016/6/27,19.34
2016/6/28,19.54
2016/6/29,19.85
2016/6/30,20.28
2016/7/1,20.73
2016/7/4,20.81
2016/7/5,20.72
2016/7/6,19.91
2016/7/7,20.41
2016/7/11,21.23
2016/7/12,21.52
2016/7/13,21.56
2016/7/14,21.65
2016/7/15,22.17
2016/7/18,22.61
2016/7/19,22.81
2016/7/20,22.62
2016/7/21,23.1
2016/7/22,22.92
2016/7/25,22.64
2016/7/26,22.96
2016/7/27,23.16
2016/7/28,23.22
2016/7/29,22.9
2016/8/1,23.38
2016/8/2,23.35
2016/8/3,22.94
2016/8/4,23.01
2016/8/5,23.55
2016/8/8,23.8
2016/8/9,23.97
2016/8/10,24.14
2016/8/11,23.7
2016/8/12,23.93
2016/8/15,23.94
2016/8/16,23.69
2016/8/17,23.66
2016/8/18,23.78
2016/8/19,23.3
2016/8/22,22.91
2016/8/23,23.45
2016/8/24,23.31
2016/8/25,23.81
2016/8/26,23.93
2016/8/29,23.72
2016/8/30,23.77
2016/8/31,23.44
2016/9/1,23.21
2016/9/2,23.14
2016/9/5,23.9
2016/9/6,24.28
2016/9/7,24.95
2016/9/8,24.85
2016/9/9,24.18
2016/9/12,23.07
2016/9/13,22.95
2016/9/14,22.81
2016/9/19,24.31
2016/9/20,24.26
2016/9/21,24.5
2016/9/22,24.67
2016/9/23,24.99
2016/9/26,24.47
2016/9/29,25.14
2016/9/30,24.58
2016/10/3,24.71
2016/10/4,25.06
2016/10/5,24.97
2016/10/6,25.02
2016/10/7,25.03
2016/10/11,24.72
2016/10/12,25.23
2016/10/13,24.82
2016/10/14,24.7
2016/10/17,24.68
2016/10/18,24.97
2016/10/19,25.26
2016/10/20,25.45
2016/10/21,25.43
2016/10/24,25.58
2016/10/25,26.01
2016/10/26,25.76
2016/10/27,25.46
2016/10/28,25.42
2016/10/31,25.47
2016/11/1,25.41
2016/11/2,24.7
2016/11/3,24.41
2016/11/4,24.26
2016/11/7,24.98
2016/11/8,25.16
2016/11/9,23.58
2016/11/10,24.9
2016/11/11,23.65
2016/11/14,23.58
2016/11/15,23.57
2016/11/16,23.72
2016/11/17,23.7
2016/11/18,23.89
2016/11/21,23.95
2016/11/22,24.63
2016/11/23,24.83
2016/11/24,24.6
2016/11/25,24.66
2016/11/28,25.01
2016/11/29,24.94
2016/11/30,24.9
2016/12/1,25.15
2016/12/2,24.54
2016/12/5,24.53
2016/12/6,25.17
2016/12/7,25.17
2016/12/8,25.66
2016/12/9,25.86
2016/12/12,25.7
2016/12/13,25.81
2016/12/14,25.8
2016/12/15,25.75
2016/12/16,25.46
2016/12/19,25.07
2016/12/20,25.04
2016/12/21,24.97
2016/12/22,24.4
2016/12/23,24.25
2016/12/26,24.34
2016/12/27,24.36
2016/12/28,24.86
2016/12/29,24.7
2016/12/30,25.01
2017/1/3,25.06
2017/1/4,25.15
2017/1/5,25.49
2017/1/6,25.61
2017/1/9,25.49
2017/1/10,25.47
2017/1/11,25.49
2017/1/12,25.9
2017/1/13,25.67
2017/1/16,25.19
2017/1/17,25.43
2017/1/18,25.33
2017/1/19,25.22
2017/1/20,25.35
2017/1/23,25.81
2017/1/24,26.05
2017/2/2,25.77
2017/2/3,25.87
2017/2/6,26.22
2017/2/7,26.3
2017/2/8,26.28
2017/2/9,26.61
2017/2/10,27.11
2017/2/13,27.31
2017/2/14,27.41
2017/2/15,27.89
2017/2/16,27.7
2017/2/17,27.66
2017/2/20,27.47
2017/2/21,27.56
2017/2/22,27.67
2017/2/23,27.55
2017/2/24,27.54
2017/3/1,27.1
2017/3/2,27.1
2017/3/3,26.81
2017/3/6,26.94
2017/3/7,27.19
2017/3/8,27.33
2017/3/9,26.8
2017/3/10,26.74
2017/3/13,27.07
2017/3/14,27.4
2017/3/15,27.33
2017/3/16,27.97
2017/3/17,28.21
2017/3/20,28.3
2017/3/21,28.73
2017/3/22,28.31
2017/3/23,28.49
2017/3/24,28.32
2017/3/27,28.25
2017/3/28,28.32
2017/3/29,28.21
2017/3/30,28.15
2017/3/31,27.99
2017/4/5,28.65
2017/4/6,28.37
2017/4/7,28.17
2017/4/10,28.2
2017/4/11,27.99
2017/4/12,27.98
2017/4/13,28.22
2017/4/14,27.59
2017/4/17,27.64
2017/4/18,27.61
2017/4/19,27.06
2017/4/20,27.09
2017/4/21,27.53
2017/4/24,27.65
2017/4/25,28.2
2017/4/26,28.35
2017/4/27,28.28
2017/4/28,28.37
2017/5/2,28.86
2017/5/3,29
2017/5/4,29.06
2017/5/5,28.65
2017/5/8,29
2017/5/9,29.16
2017/5/10,29.37
2017/5/11,29.58
2017/5/12,29.45
2017/5/15,29.73
2017/5/16,29.6
2017/5/17,29.47
2017/5/18,29.28
2017/5/19,29.22
2017/5/22,29.36
2017/5/23,29.59
2017/5/24,29.63
2017/5/25,30.2
2017/5/26,30.16
2017/5/31,29.74
2017/6/1,29.99
2017/6/2,30.28
2017/6/5,30.74
2017/6/6,30.7
2017/6/7,30.77
2017/6/8,30.96
2017/6/9,30.8
2017/6/12,30.24
2017/6/13,30.3
2017/6/14,29.92
2017/6/15,29.99
2017/6/16,30.58
2017/6/19,31.21
2017/6/20,31.87
2017/6/21,31.95
2017/6/22,32.23
2017/6/23,32.13
2017/6/26,33.32
2017/6/27,33.21
2017/6/28,32.62
2017/6/29,32.73
2017/6/30,32.51
2017/7/3,32.67
2017/7/4,32.28
2017/7/5,32.77
2017/7/6,32.54
2017/7/7,32.19
2017/7/10,32.31
2017/7/11,33.37
2017/7/12,33.33
2017/7/13,33.88
2017/7/14,33.66
2017/7/17,33.9
2017/7/18,33.94
2017/7/19,34.21
2017/7/20,34.27
2017/7/21,33.9
2017/7/24,33.94
2017/7/25,34.07
2017/7/26,33.81
2017/7/27,34.59
2017/7/28,33.81
2017/7/31,33.9
2017/8/1,34.07
2017/8/2,34.62
2017/8/3,34.34
2017/8/4,34.47
2017/8/7,35.04
2017/8/8,35
2017/8/9,34.45
2017/8/10,33.92
2017/8/11,33.67
2017/8/14,33.28
2017/8/15,33.56
2017/8/16,33.4
2017/8/17,33.95
2017/8/18,33.58
2018/1/2,35.37
2018/1/3,36.1
2018/1/4,36.21
2018/1/5,36.43
2018/1/8,36.66
2018/1/9,36.71
2018/1/10,36.23
2018/1/11,35.99
2018/1/12,36.71
2018/1/15,37.16
2018/1/16,37.34
2018/1/17,37.46
2018/1/18,38.35
2018/1/19,38.98
2018/1/22,39.52
2018/1/23,39.66
2018/1/24,38.82
2018/1/25,39.07
2018/1/26,39.15
2018/1/29,39.43
2018/1/30,38.53
2018/1/31,38.68
2018/2/1,39.13
2018/2/2,38.81
2018/2/5,37.48
2018/2/6,33.6
2018/2/7,34.7
2018/2/8,34.78
2018/2/9,33.6
2018/2/12,34.1
2018/2/21,35.78
2018/2/22,35.38
2018/2/23,36.31
2018/2/26,36.51
2018/2/27,36.56
2018/3/1,36.12
2018/3/2,35.55
2018/3/5,35.19
2018/3/6,36.3
2018/3/7,35.92
2018/3/8,36.8
2018/3/9,36.95
2018/3/12,38.08
2018/3/13,38.66
2018/3/14,38.06
2018/3/15,38.13
2018/3/16,37.8
2018/3/19,37.87
2018/3/20,37.79
2018/3/21,37.92
2018/3/22,37.7
2018/3/23,36.15
2018/3/26,36.61
2018/3/27,37.61
2018/3/28,36.5
2018/3/29,36.53
2018/3/30,37.11
2018/4/2,36.71
2018/4/3,36.25
2018/4/9,36.82
2018/4/10,37.15
2018/4/11,37.39
2018/4/12,37.1
2018/4/13,37.15
2018/4/16,37.01
2018/4/17,36.15
2018/4/18,36.43
2018/4/19,37.36
2018/4/20,35.85
2018/4/23,35.32
2018/4/24,34.82
2018/4/25,34.41
2018/4/26,33.98
2018/4/27,34.34
2018/4/30,35.12
2018/5/2,34.82
2018/5/3,34.04
2018/5/4,34.2
2018/5/7,34.72
2018/5/8,35.06
2018/5/9,35.29
2018/5/10,35.64
2018/5/11,36.27
2018/5/14,36.97
2018/5/15,36.44
2018/5/16,36.44
2018/5/17,36.2
2018/5/18,36.03
2018/5/21,37.04
2018/5/22,36.75
2018/5/23,36.42
2018/5/24,36.66
2018/5/25,36.85
2018/5/28,37.14
2018/5/29,36.79
2018/5/30,35.77
2018/5/31,36.14
2018/6/1,36.59
2018/6/4,37.8
2018/6/5,37.66
2018/6/6,38.48
2018/6/7,38.58
2018/6/8,37.86
2018/6/11,38.01
2018/6/12,37.88
2018/6/13,38.11
2018/6/14,37.13
2018/6/15,37.41
2018/6/19,36.26
2018/6/20,36.81
2018/6/21,36.63
2018/6/22,36.48
2018/6/25,36.18
2018/6/26,36.06
2018/6/27,35.8
2018/6/28,35.67
2018/6/29,36.74
2018/7/2,36.37
2018/7/3,36.2
2018/7/4,36.49
2018/7/5,35.77
2018/7/6,36.04
2018/7/9,36.87
2018/7/10,37.16
2018/7/11,36.51
2018/7/12,37.41
2018/7/13,38
2018/7/16,37.78
2018/7/17,37.42
2018/7/18,37.84
2018/7/19,37.95
2018/7/20,38.69
2018/7/23,39.12
2018/7/24,39.35
2018/7/25,39.31
2018/7/26,39.62
2018/7/27,40.2
2018/7/30,40.02
2018/7/31,40.18
2018/8/1,40.65
2018/8/2,39.38
2018/8/3,40.1
2018/8/6,40.19
2018/8/7,40.04
2018/8/8,40.69
2018/8/9,40.51
2018/8/10,40.13
2018/8/13,38.62
2018/8/14,39.02
2018/8/15,38.33
2018/8/16,38.48
2018/8/17,38.25
2018/8/20,38.49
2018/8/21,39.08
2018/8/22,39.12
2018/8/23,39.5
2018/8/24,39.27
2018/8/27,39.89
2018/8/28,40.35
2018/8/29,41.14
2018/8/30,41.23
2018/8/31,40.86
2018/9/3,40.34
2018/9/4,40.86
2018/9/5,40.69
2018/9/6,40.28
2018/9/7,39.95
2018/9/10,39.44
2018/9/11,39.49
2018/9/12,39.42
2018/9/13,39.2
2018/9/14,40.59
2018/9/17,39.92
2018/9/18,39.56
2018/9/19,40.22
2018/9/20,40
2018/9/21,40.67
2018/9/25,40.83
2018/9/26,40.77
2018/9/27,40.97
2018/9/28,40.7
2018/10/1,41.11
2018/10/2,40.02
2018/10/3,40.01
2018/10/4,38.89
2018/10/5,37.77
2018/10/8,37.3
2018/10/9,37.4
2018/10/11,31.65
2018/10/12,33.78
2018/10/18,33.22
2018/10/19,33.34
2018/10/22,33.46
2018/10/23,32.14
2018/10/24,32
2018/10/25,30.34
2018/10/26,30.17
2018/12/22,31.02
2018/12/24,31.15
2018/12/25,30.18
2018/12/26,29.96
2018/12/27,31.1
2018/12/28,31.34
2019/1/2,30.47
2019/1/3,30.04
2019/1/4,29.37
2019/1/7,30.67
2019/1/8,30.59
2019/1/9,31.56
2019/1/10,31.39
2019/1/11,31.7
2019/1/14,31.31
2019/1/15,32.02
2019/1/16,31.89
2019/1/17,31.92
2019/1/18,32.28
2019/1/21,32.64
2019/1/22,32.47
2019/1/23,32.28
2019/1/24,32.53
2019/1/25,33.28
2019/1/28,33.49
2019/1/29,32.9
2019/1/30,32.9
2019/2/11,33.52
2019/2/12,33.96
2019/2/13,33.96
2019/2/14,33.87
2019/2/15,33.6
2019/2/18,34.3
2019/2/19,34.26
2019/2/20,34.97
2019/2/21,35.49
2019/2/22,35.33
2019/2/25,35.91
2019/2/26,35.88
2019/2/27,35.8
2019/3/4,35.44
2019/3/5,35.19
2019/3/6,35.42
2019/3/7,35.1
2019/3/8,34.65
2019/3/11,34.8
2019/3/12,35.7
2019/3/13,35.66
2019/3/14,35.57
2019/3/15,36.1
2019/3/18,36.5
2019/3/19,36.7
2019/3/20,36.75
2019/3/21,37.38
2019/3/22,37.52
2019/3/25,36.42
2019/3/26,36.93
2019/3/27,36.88
2019/3/28,36.73
2019/3/29,37.33
2019/4/1,37.82
2019/4/2,38.15
2019/4/3,38.14
2019/4/8,38.8
2019/4/9,39.25
2019/4/10,39.42
2019/4/11,39.01
2019/4/12,38.99
2019/4/15,39.7
2019/4/16,39.89
2019/4/17,40.48
2019/4/18,40.26
2019/4/19,40.36
2019/4/22,40.45
2019/4/23,40.72
2019/4/24,40.71
2019/4/25,40.94
2019/4/26,40.08
2019/4/29,40.24
2019/4/30,40.38
2019/5/2,40.54
2019/5/3,41.38
2019/5/6,39.75
2019/5/7,40.56
2019/5/8,40.1
2019/5/9,38.92
2019/5/10,38.81
2019/5/13,37.75
2019/5/14,37.44
2019/5/15,37.71
2019/5/16,37
2019/5/17,36.42
2019/5/20,36.45
2019/5/21,36.74
2019/5/22,36.7
2019/5/23,35.5
2019/5/24,35.61
2019/5/27,35.58
2019/5/28,35.55
2019/5/29,35.25
2019/5/30,35.79
2019/5/31,36.49
2019/6/3,36.61
2019/6/4,36.24
2019/6/5,36.45
2019/6/6,35.85
2019/6/10,37.1
2019/6/11,37.43
2019/6/12,37.45
2019/6/13,36.94
2019/6/14,36.96
2019/6/17,37.02
2019/6/18,36.97
2019/6/19,38.66
2019/6/20,38.81
2019/6/21,38.75
2019/6/24,39.06
2019/6/25,38.51
2019/6/26,38.24
2019/6/27,39.09
2019/6/28,38.75
2019/7/1,40.26
2019/7/2,40.1
2019/7/3,39.34
2019/7/4,39.65
2019/7/5,39.75
2019/7/8,39.32
2019/7/9,39.24
2019/7/10,39.93
2019/7/11,40.49
2019/7/12,40.43
2019/7/15,40.77
2019/7/16,40.94
2019/7/17,40.46
2019/7/18,40.41
2019/7/19,41.1
2019/7/22,41.49
2019/7/23,41.54
2019/7/24,41.56
2019/7/25,41.77
2019/7/26,41.4
2019/7/29,41.5
2019/7/30,41.29
2019/7/31,40.9
2019/8/1,40.35
2019/8/2,39.13
2019/8/5,38.4
2019/8/6,38.34
2019/8/7,38.08
2019/8/8,38.94
2019/8/12,38.93
2019/8/13,38.19
2019/8/14,38.7
2019/8/15,37.88
2019/8/16,38.6
2019/8/19,39.11
2019/8/20,39.3
2019/8/21,39.39
2019/8/22,39.24
2019/8/23,39.35
2019/8/26,38.12
2019/8/27,38.33
2019/8/28,38.79
2019/8/29,38.89
2019/8/30,39.96
2019/9/2,40.24
2019/9/3,39.72
2019/9/4,40.45
2019/9/5,41.13
2019/9/6,41.47
2019/9/9,41.65
2019/9/10,41.32
2019/9/11,41.48
2019/9/12,41.92
2019/9/16,42.24
2019/9/17,42.23
2019/9/18,42.71
2019/9/19,42.42
2019/9/20,42.68
2019/9/23,42.57
2019/9/24,42.69
2019/9/25,42.12
2019/9/26,42.15
2019/9/27,42.18
2019/10/1,43.51
2019/10/2,43.26
2019/10/3,42.62
2019/10/4,42.8
2019/10/7,43.07
2019/10/8,43.89
2019/10/9,43.12
2019/10/14,44.57
2019/10/15,44.85
2019/10/16,45.19
2019/10/17,45.41
2019/10/18,45.33
2019/10/21,45.37
2019/10/22,46.07
2019/10/23,45.8
2019/10/24,46.19
2019/10/25,46.23
2019/10/28,46.6
2019/10/29,46.72
2019/10/30,46.87
2019/10/31,47.08
2019/11/1,47.29
2019/11/4,49.06
2019/11/5,49.76
2019/11/6,50.05
2019/11/7,49.57
2019/11/8,49.37
2019/11/11,48.1
2019/11/12,48.78
2019/11/13,48.27
2019/11/14,48.29
2019/11/15,49
2019/11/18,49.55
2019/11/19,50.25
2019/11/20,49.75
2019/11/21,49.26
2019/11/22,49.27
2019/11/25,49.34
2019/11/26,49.75
2019/11/27,49.98
2019/11/28,49.78
2019/11/29,48.38
2019/12/2,48.7
2019/12/3,48.82
2019/12/4,48.61
2019/12/5,49.62
2019/12/6,49.72
2019/12/9,50.35
2019/12/10,49.83
2019/12/11,50.5
2019/12/12,52.3
2019/12/13,53.25
2019/12/16,53.2
2019/12/17,54.55
2019/12/18,54.65
2019/12/19,53.9
2019/12/20,53.55
2019/12/23,53.65
2019/12/24,53.65
2019/12/25,53.85
2019/12/26,53.7
2019/12/27,54.55
2019/12/30,54.2
2019/12/31,53.55
2020/1/2,54.4
2020/1/3,54.2
2020/1/6,53.15
2020/1/7,52.4
2020/1/8,51.9
2020/1/9,53.4
2020/1/10,53.7
2020/1/13,54.55
2020/1/14,55.15
2020/1/15,54.3
2020/1/16,54.15
2020/1/17,54.2
2020/1/20,54.6
2020/1/30,48.25
2020/1/31,48.87
2020/2/3,47.91
2020/2/4,49.38
2020/2/5,49.5
2020/2/6,51.1
2020/2/7,49.87
2020/2/10,49.75
2020/2/11,50.65
2020/2/12,51.45
2020/2/13,51.45
2020/2/14,51.85
2020/2/17,51.45
2020/2/18,50.15
2020/2/19,51.35
2020/2/20,50.9
2020/2/21,50.6
2020/2/24,49.21
2020/2/25,49.46
2020/2/26,48.54
2020/2/27,47.26
2020/3/2,46.38
2020/3/3,47.49
2020/3/4,47.8
2020/3/5,48.92
2020/3/6,47.14
2020/3/9,44.37
2020/3/10,44.72
2020/3/11,43.42
2020/3/12,39.43
2020/3/13,37.64
2020/3/16,34.63
2020/3/17,32.88
2020/3/18,30.66
2020/3/19,26.4
2020/3/20,30.45
2020/3/23,28.25
2020/3/24,31.4
2020/3/25,33.41
2020/3/26,34.3
2020/3/27,33.99
2020/3/30,33.7
2020/3/31,33.94
2020/4/1,33.97
2020/4/6,35.31
2020/4/7,36.64
2020/4/8,37.83
2020/4/9,37.43
2020/4/10,37.76
2020/4/13,37.27
2020/4/14,39.53
2020/4/15,39.87
2020/4/16,39.76
2020/4/17,41.55
2020/4/20,41.28
2020/4/21,38.8
2020/4/22,39.07
2020/4/23,39.66
2020/4/24,39.43
2020/4/27,41.57
2020/4/28,41.82
2020/4/29,42.96
2020/4/30,44.69
2020/5/4,42.18
2020/5/5,42.74
2020/5/6,42.82
2020/5/7,43.62
2020/5/8,44
2020/5/11,44.87
2020/5/12,43.79
2020/5/13,44.2
2020/5/14,42.85
2020/5/15,43.36
2020/5/18,42.89
2020/5/19,43.82
2020/5/20,44
2020/5/21,44.9
2020/5/22,43.02
2020/5/25,43.85
2020/5/26,45.04
2020/5/27,44.87
2020/5/28,44.31
2020/5/29,44.67
2020/6/1,45.56
2020/6/2,45.95
2020/6/3,47.51
2020/6/4,48.15
2020/6/5,49.05
2020/6/8,49.95
2020/6/9,50.25
2020/6/10,51.15
2020/6/11,49.2
2020/6/12,48.49
2020/6/15,47.23
2020/6/16,49.52
2020/6/17,49.6
2020/6/18,49.92
2020/6/19,50
2020/6/22,50.15
2020/6/23,50.5
2020/6/24,51.05
2020/6/29,49.71
2020/6/30,50.8
2020/7/1,51.5
2020/7/2,52.75
2020/7/3,53.9
2020/7/6,55.95
2020/7/7,55.95
2020/7/8,56.7
2020/7/9,57
2020/7/10,55.7
2020/7/13,57.5
2020/7/14,57.45
2020/7/15,57.9
2020/7/16,57.05
2020/7/17,57.75
2020/7/20,57.75
2020/7/21,60.3
2020/7/22,60.6
2020/7/23,60.4
2020/7/24,59.25
2020/7/27,63.1
2020/7/28,62.75
2020/7/29,62.4
2020/7/30,63.95
2020/7/31,63.95
2020/8/3,62.1
2020/8/4,64
2020/8/5,65.1
2020/8/6,66.25
2020/8/7,65.4
2020/8/10,66.55
2020/8/11,65.35
2020/8/12,63.95
2020/8/13,65.1
2020/8/14,65.55
2020/8/17,67.25
